patreon_url,dest_name,error
https://www.patreon.com/sockcop/overview,datadump/patreon/overviews/s/sockcop.html,302
https://www.patreon.com/SammyScuffles/overview,datadump/patreon/overviews/s/SammyScuffles.html,302
https://www.patreon.com/DexsDinerPodcast/overview,datadump/patreon/overviews/d/DexsDinerPodcast.html,302
https://www.patreon.com/ClickedTazer/overview,datadump/patreon/overviews/c/ClickedTazer.html,302
https://www.patreon.com/Redunitink/overview,datadump/patreon/overviews/r/Redunitink.html,302
https://www.patreon.com/AegisSFM/overview,datadump/patreon/overviews/a/AegisSFM.html,302
https://www.patreon.com/wzutf8z7w6hb4hx782364872/overview,datadump/patreon/overviews/w/wzutf8z7w6hb4hx782364872.html,302
https://www.patreon.com/fuglestix/overview,datadump/patreon/overviews/f/fuglestix.html,302
https://www.patreon.com/243outdoors/overview,datadump/patreon/overviews/2/243outdoors.html,404
https://www.patreon.com/sirksome/overview,datadump/patreon/overviews/s/sirksome.html,302
https://www.patreon.com/nikitatim/overview,datadump/patreon/overviews/n/nikitatim.html,302
https://www.patreon.com/rockybab/overview,datadump/patreon/overviews/r/rockybab.html,404
https://www.patreon.com/tomatocoup/overview,datadump/patreon/overviews/t/tomatocoup.html,302
https://www.patreon.com/danielEC/overview,datadump/patreon/overviews/d/danielEC.html,302
https://www.patreon.com/DDYoung/overview,datadump/patreon/overviews/d/DDYoung.html,404
https://www.patreon.com/DinkleGoon/overview,datadump/patreon/overviews/d/DinkleGoon.html,302
https://www.patreon.com/captaingrim/overview,datadump/patreon/overviews/c/captaingrim.html,302
https://www.patreon.com/CharlieWoodArt/overview,datadump/patreon/overviews/c/CharlieWoodArt.html,302
https://www.patreon.com/Vayguard/overview,datadump/patreon/overviews/v/Vayguard.html,302
https://www.patreon.com/JustSocial/overview,datadump/patreon/overviews/j/JustSocial.html,302
https://www.patreon.com/Sylvirr/overview,datadump/patreon/overviews/s/Sylvirr.html,404
https://www.patreon.com/d00mf1sh/overview,datadump/patreon/overviews/d/d00mf1sh.html,302
https://www.patreon.com/cammie_cooper/overview,datadump/patreon/overviews/c/cammie_cooper.html,302
https://www.patreon.com/thewannabee/overview,datadump/patreon/overviews/t/thewannabee.html,302
https://www.patreon.com/speakingfreely/overview,datadump/patreon/overviews/s/speakingfreely.html,404
https://www.patreon.com/Keprion/overview,datadump/patreon/overviews/k/Keprion.html,302
https://www.patreon.com/lauramakabresku/overview,datadump/patreon/overviews/l/lauramakabresku.html,302
https://www.patreon.com/POGODARIV/overview,datadump/patreon/overviews/p/POGODARIV.html,302
https://www.patreon.com/AdmissionsIntel/overview,datadump/patreon/overviews/a/AdmissionsIntel.html,302
https://www.patreon.com/kyashicosplay/overview,datadump/patreon/overviews/k/kyashicosplay.html,302
https://www.patreon.com/bakap/overview,datadump/patreon/overviews/b/bakap.html,302
https://www.patreon.com/amandadispirito/overview,datadump/patreon/overviews/a/amandadispirito.html,302
https://www.patreon.com/olileft/overview,datadump/patreon/overviews/o/olileft.html,404
https://www.patreon.com/ruinsgate/overview,datadump/patreon/overviews/r/ruinsgate.html,302
https://www.patreon.com/thenextcourse/overview,datadump/patreon/overviews/t/thenextcourse.html,302
https://www.patreon.com/TragicFangirl/overview,datadump/patreon/overviews/t/TragicFangirl.html,302
https://www.patreon.com/Daikii/overview,datadump/patreon/overviews/d/Daikii.html,302
https://www.patreon.com/ArcAngelsGaming/overview,datadump/patreon/overviews/a/ArcAngelsGaming.html,404
https://www.patreon.com/dezarticulat/overview,datadump/patreon/overviews/d/dezarticulat.html,302
https://www.patreon.com/jennagreenwell/overview,datadump/patreon/overviews/j/jennagreenwell.html,302
https://www.patreon.com/paulkwo/overview,datadump/patreon/overviews/p/paulkwo.html,302
https://www.patreon.com/sofom/overview,datadump/patreon/overviews/s/sofom.html,404
https://www.patreon.com/bananatwinky/overview,datadump/patreon/overviews/b/bananatwinky.html,302
https://www.patreon.com/snakegirlsarah/overview,datadump/patreon/overviews/s/snakegirlsarah.html,302
https://www.patreon.com/kitchensink/overview,datadump/patreon/overviews/k/kitchensink.html,302
https://www.patreon.com/konkitty/overview,datadump/patreon/overviews/k/konkitty.html,302
https://www.patreon.com/MediaKitten/overview,datadump/patreon/overviews/m/MediaKitten.html,404
https://www.patreon.com/Purity-Of-Heart/overview,datadump/patreon/overviews/p/Purity-Of-Heart.html,404
https://www.patreon.com/mega_sass/overview,datadump/patreon/overviews/m/mega_sass.html,302
https://www.patreon.com/zielomizu/overview,datadump/patreon/overviews/z/zielomizu.html,302
https://www.patreon.com/paulartwork/overview,datadump/patreon/overviews/p/paulartwork.html,404
https://www.patreon.com/JimCarey/overview,datadump/patreon/overviews/j/JimCarey.html,302
https://www.patreon.com/riesheridanrose/overview,datadump/patreon/overviews/r/riesheridanrose.html,302
https://www.patreon.com/thewendylady/overview,datadump/patreon/overviews/t/thewendylady.html,302
https://www.patreon.com/ReneeWar33/overview,datadump/patreon/overviews/r/ReneeWar33.html,404
https://www.patreon.com/cynpetvlogs/overview,datadump/patreon/overviews/c/cynpetvlogs.html,404
https://www.patreon.com/MedskerGalaxy/overview,datadump/patreon/overviews/m/MedskerGalaxy.html,302
https://www.patreon.com/autumnkeys/overview,datadump/patreon/overviews/a/autumnkeys.html,302
https://www.patreon.com/chrismeacham/overview,datadump/patreon/overviews/c/chrismeacham.html,404
https://www.patreon.com/Soulsmun/overview,datadump/patreon/overviews/s/Soulsmun.html,404
https://www.patreon.com/samanthawellsguitar/overview,datadump/patreon/overviews/s/samanthawellsguitar.html,302
https://www.patreon.com/BizmasterStudios/overview,datadump/patreon/overviews/b/BizmasterStudios.html,302
https://www.patreon.com/RISE_Macintyre/overview,datadump/patreon/overviews/r/RISE_Macintyre.html,404
https://www.patreon.com/pettan/overview,datadump/patreon/overviews/p/pettan.html,404
https://www.patreon.com/thestolken/overview,datadump/patreon/overviews/t/thestolken.html,302
https://www.patreon.com/chemicalcrux/overview,datadump/patreon/overviews/c/chemicalcrux.html,302
https://www.patreon.com/Nerdhour/overview,datadump/patreon/overviews/n/Nerdhour.html,404
https://www.patreon.com/decathorpe/overview,datadump/patreon/overviews/d/decathorpe.html,302
https://www.patreon.com/abritoart/overview,datadump/patreon/overviews/a/abritoart.html,302
https://www.patreon.com/liljaism/overview,datadump/patreon/overviews/l/liljaism.html,302
https://www.patreon.com/ino/overview,datadump/patreon/overviews/i/ino.html,302
https://www.patreon.com/SomeSmallMagic/overview,datadump/patreon/overviews/s/SomeSmallMagic.html,302
https://www.patreon.com/AkayamaDanJay/overview,datadump/patreon/overviews/a/AkayamaDanJay.html,302
https://www.patreon.com/hotbutterybiscuits/overview,datadump/patreon/overviews/h/hotbutterybiscuits.html,302
https://www.patreon.com/marsashton/overview,datadump/patreon/overviews/m/marsashton.html,302
https://www.patreon.com/alternativeright/overview,datadump/patreon/overviews/a/alternativeright.html,404
https://www.patreon.com/shellymoonbeam/overview,datadump/patreon/overviews/s/shellymoonbeam.html,302
https://www.patreon.com/supercreeptv/overview,datadump/patreon/overviews/s/supercreeptv.html,302
https://www.patreon.com/scytheri0n/overview,datadump/patreon/overviews/s/scytheri0n.html,302
https://www.patreon.com/LukeDeLoop/overview,datadump/patreon/overviews/l/LukeDeLoop.html,302
https://www.patreon.com/triciaandersen/overview,datadump/patreon/overviews/t/triciaandersen.html,404
https://www.patreon.com/rigbone_guy/overview,datadump/patreon/overviews/r/rigbone_guy.html,302
https://www.patreon.com/letsgocast/overview,datadump/patreon/overviews/l/letsgocast.html,404
https://www.patreon.com/RPGPodcast/overview,datadump/patreon/overviews/r/RPGPodcast.html,302
https://www.patreon.com/rhysawolfecreations/overview,datadump/patreon/overviews/r/rhysawolfecreations.html,404
https://www.patreon.com/upperpeninsuladiy/overview,datadump/patreon/overviews/u/upperpeninsuladiy.html,302
https://www.patreon.com/secret_tunnel/overview,datadump/patreon/overviews/s/secret_tunnel.html,302
https://www.patreon.com/Azure2290/overview,datadump/patreon/overviews/a/Azure2290.html,302
https://www.patreon.com/counterserum/overview,datadump/patreon/overviews/c/counterserum.html,302
https://www.patreon.com/GildedSilverfox/overview,datadump/patreon/overviews/g/GildedSilverfox.html,302
https://www.patreon.com/goatbree/overview,datadump/patreon/overviews/g/goatbree.html,302
https://www.patreon.com/livelikeyounow/overview,datadump/patreon/overviews/l/livelikeyounow.html,302
https://www.patreon.com/pxsitive/overview,datadump/patreon/overviews/p/pxsitive.html,302
https://www.patreon.com/tomoyo/overview,datadump/patreon/overviews/t/tomoyo.html,404
https://www.patreon.com/MrSpriken/overview,datadump/patreon/overviews/m/MrSpriken.html,302
https://www.patreon.com/billyleigh/overview,datadump/patreon/overviews/b/billyleigh.html,302
https://www.patreon.com/themightyjerd/overview,datadump/patreon/overviews/t/themightyjerd.html,302
https://www.patreon.com/susanfox/overview,datadump/patreon/overviews/s/susanfox.html,302
https://www.patreon.com/MunchkinTime/overview,datadump/patreon/overviews/m/MunchkinTime.html,404
https://www.patreon.com/BrodieSmith/overview,datadump/patreon/overviews/b/BrodieSmith.html,404
https://www.patreon.com/bibitterandcoveredinglitter/overview,datadump/patreon/overviews/b/bibitterandcoveredinglitter.html,404
https://www.patreon.com/NerdyCurve/overview,datadump/patreon/overviews/n/NerdyCurve.html,302
https://www.patreon.com/Futagf/overview,datadump/patreon/overviews/f/Futagf.html,302
https://www.patreon.com/ExpressoBoys/overview,datadump/patreon/overviews/e/ExpressoBoys.html,404
https://www.patreon.com/lonelyartistcast/overview,datadump/patreon/overviews/l/lonelyartistcast.html,302
https://www.patreon.com/bgn/overview,datadump/patreon/overviews/b/bgn.html,404
https://www.patreon.com/NotDeffend/overview,datadump/patreon/overviews/n/NotDeffend.html,302
https://www.patreon.com/AlisonOErotica/overview,datadump/patreon/overviews/a/AlisonOErotica.html,302
https://www.patreon.com/RockStarAriel/overview,datadump/patreon/overviews/r/RockStarAriel.html,302
https://www.patreon.com/uncagedtarot/overview,datadump/patreon/overviews/u/uncagedtarot.html,302
https://www.patreon.com/buttercupqu33n/overview,datadump/patreon/overviews/b/buttercupqu33n.html,302
https://www.patreon.com/twicetastic/overview,datadump/patreon/overviews/t/twicetastic.html,302
https://www.patreon.com/surfeit/overview,datadump/patreon/overviews/s/surfeit.html,302
https://www.patreon.com/masterarrowgaming/overview,datadump/patreon/overviews/m/masterarrowgaming.html,302
https://www.patreon.com/mikameeks/overview,datadump/patreon/overviews/m/mikameeks.html,404
https://www.patreon.com/nordensgrÌ_nse/overview,datadump/patreon/overviews/n/nordensgrÌ_nse.html,404
https://www.patreon.com/sailingkairos/overview,datadump/patreon/overviews/s/sailingkairos.html,302
https://www.patreon.com/anenglishmaninthebalkans/overview,datadump/patreon/overviews/a/anenglishmaninthebalkans.html,302
https://www.patreon.com/harryamoros/overview,datadump/patreon/overviews/h/harryamoros.html,302
https://www.patreon.com/deathmountaineers/overview,datadump/patreon/overviews/d/deathmountaineers.html,404
https://www.patreon.com/ClashAttackswithJo/overview,datadump/patreon/overviews/c/ClashAttackswithJo.html,404
https://www.patreon.com/TeaspoonComics/overview,datadump/patreon/overviews/t/TeaspoonComics.html,302
https://www.patreon.com/kealacarr/overview,datadump/patreon/overviews/k/kealacarr.html,302
https://www.patreon.com/techspecs_2018/overview,datadump/patreon/overviews/t/techspecs_2018.html,302
https://www.patreon.com/embraceyourwoowoo/overview,datadump/patreon/overviews/e/embraceyourwoowoo.html,404
https://www.patreon.com/AuroraMist/overview,datadump/patreon/overviews/a/AuroraMist.html,404
https://www.patreon.com/AuroraMist/overview,datadump/patreon/overviews/a/AuroraMist.html,404
https://www.patreon.com/johakr/overview,datadump/patreon/overviews/j/johakr.html,302
https://www.patreon.com/RedPollyPocket/overview,datadump/patreon/overviews/r/RedPollyPocket.html,404
https://www.patreon.com/ReddoNagaiyo/overview,datadump/patreon/overviews/r/ReddoNagaiyo.html,302
https://www.patreon.com/pcgamersquid/overview,datadump/patreon/overviews/p/pcgamersquid.html,404
https://www.patreon.com/JamesBabcock/overview,datadump/patreon/overviews/j/JamesBabcock.html,302
https://www.patreon.com/JosephEBrockway/overview,datadump/patreon/overviews/j/JosephEBrockway.html,302
https://www.patreon.com/Drawingwithmilly/overview,datadump/patreon/overviews/d/Drawingwithmilly.html,404
https://www.patreon.com/bhimera/overview,datadump/patreon/overviews/b/bhimera.html,302
https://www.patreon.com/RhetoricalEntertainment/overview,datadump/patreon/overviews/r/RhetoricalEntertainment.html,302
https://www.patreon.com/MotionMiracles/overview,datadump/patreon/overviews/m/MotionMiracles.html,302
https://www.patreon.com/monsterhunt/overview,datadump/patreon/overviews/m/monsterhunt.html,302
https://www.patreon.com/EvaAlisic/overview,datadump/patreon/overviews/e/EvaAlisic.html,302
https://www.patreon.com/beanbat/overview,datadump/patreon/overviews/b/beanbat.html,302
https://www.patreon.com/legendarygaming/overview,datadump/patreon/overviews/l/legendarygaming.html,404
https://www.patreon.com/avatarkasia/overview,datadump/patreon/overviews/a/avatarkasia.html,302
https://www.patreon.com/EvanEckstein/overview,datadump/patreon/overviews/e/EvanEckstein.html,302
https://www.patreon.com/hellredsky/overview,datadump/patreon/overviews/h/hellredsky.html,302
https://www.patreon.com/davemenuey/overview,datadump/patreon/overviews/d/davemenuey.html,302
https://www.patreon.com/universo_errantia/overview,datadump/patreon/overviews/u/universo_errantia.html,404
https://www.patreon.com/screwdrivertree/overview,datadump/patreon/overviews/s/screwdrivertree.html,404
https://www.patreon.com/zalden/overview,datadump/patreon/overviews/z/zalden.html,302
https://www.patreon.com/Wkirlogs/overview,datadump/patreon/overviews/w/Wkirlogs.html,302
https://www.patreon.com/teri_ka/overview,datadump/patreon/overviews/t/teri_ka.html,404
https://www.patreon.com/orangerainstudios/overview,datadump/patreon/overviews/o/orangerainstudios.html,404
https://www.patreon.com/gott/overview,datadump/patreon/overviews/g/gott.html,302
https://www.patreon.com/nickangula/overview,datadump/patreon/overviews/n/nickangula.html,302
https://www.patreon.com/lecollectionneur/overview,datadump/patreon/overviews/l/lecollectionneur.html,404
https://www.patreon.com/autovolt/overview,datadump/patreon/overviews/a/autovolt.html,302
https://www.patreon.com/clairebarton/overview,datadump/patreon/overviews/c/clairebarton.html,404
https://www.patreon.com/dragonhoardbooks/overview,datadump/patreon/overviews/d/dragonhoardbooks.html,302
https://www.patreon.com/TakeruGame/overview,datadump/patreon/overviews/t/TakeruGame.html,302
https://www.patreon.com/wilfongart/overview,datadump/patreon/overviews/w/wilfongart.html,302
https://www.patreon.com/JayneStrange/overview,datadump/patreon/overviews/j/JayneStrange.html,302
https://www.patreon.com/SailingFreya/overview,datadump/patreon/overviews/s/SailingFreya.html,404
https://www.patreon.com/leviathanshorntheseries/overview,datadump/patreon/overviews/l/leviathanshorntheseries.html,404
https://www.patreon.com/CharlesLee/overview,datadump/patreon/overviews/c/CharlesLee.html,302
https://www.patreon.com/everycaptain/overview,datadump/patreon/overviews/e/everycaptain.html,302
https://www.patreon.com/mantramonday/overview,datadump/patreon/overviews/m/mantramonday.html,302
https://www.patreon.com/kavi/overview,datadump/patreon/overviews/k/kavi.html,302
https://www.patreon.com/hofcgaming/overview,datadump/patreon/overviews/h/hofcgaming.html,404
https://www.patreon.com/wonkyhanky/overview,datadump/patreon/overviews/w/wonkyhanky.html,404
https://www.patreon.com/Fumbles/overview,datadump/patreon/overviews/f/Fumbles.html,404
https://www.patreon.com/respirdal/overview,datadump/patreon/overviews/r/respirdal.html,404
https://www.patreon.com/TheChrisPavon/overview,datadump/patreon/overviews/t/TheChrisPavon.html,302
https://www.patreon.com/stellarknight/overview,datadump/patreon/overviews/s/stellarknight.html,302
https://www.patreon.com/issacatgames/overview,datadump/patreon/overviews/i/issacatgames.html,404
https://www.patreon.com/goldstein/overview,datadump/patreon/overviews/g/goldstein.html,302
https://www.patreon.com/ArrikOK/overview,datadump/patreon/overviews/a/ArrikOK.html,302
https://www.patreon.com/fenrael/overview,datadump/patreon/overviews/f/fenrael.html,302
https://www.patreon.com/3DPORNGENERATOR/overview,datadump/patreon/overviews/3/3DPORNGENERATOR.html,302
https://www.patreon.com/juliesinfiniteplaylist/overview,datadump/patreon/overviews/j/juliesinfiniteplaylist.html,302
https://www.patreon.com/laserraccoon/overview,datadump/patreon/overviews/l/laserraccoon.html,302
https://www.patreon.com/thenowherewarrior/overview,datadump/patreon/overviews/t/thenowherewarrior.html,302
https://www.patreon.com/aurynn/overview,datadump/patreon/overviews/a/aurynn.html,302
https://www.patreon.com/skyofbolt/overview,datadump/patreon/overviews/s/skyofbolt.html,302
https://www.patreon.com/misfitcornercomics/overview,datadump/patreon/overviews/m/misfitcornercomics.html,302
https://www.patreon.com/ellerosevlogs/overview,datadump/patreon/overviews/e/ellerosevlogs.html,404
https://www.patreon.com/hawkjohenson/overview,datadump/patreon/overviews/h/hawkjohenson.html,302
https://www.patreon.com/PurpleZebra/overview,datadump/patreon/overviews/p/PurpleZebra.html,404
https://www.patreon.com/emilyannsart/overview,datadump/patreon/overviews/e/emilyannsart.html,302
https://www.patreon.com/legiochristi/overview,datadump/patreon/overviews/l/legiochristi.html,301
https://www.patreon.com/SilviaGÌ_mez/overview,datadump/patreon/overviews/s/SilviaGÌ_mez.html,404
https://www.patreon.com/foovay/overview,datadump/patreon/overviews/f/foovay.html,302
https://www.patreon.com/ApocalypseGamers/overview,datadump/patreon/overviews/a/ApocalypseGamers.html,404
https://www.patreon.com/theprojectgaming/overview,datadump/patreon/overviews/t/theprojectgaming.html,302
https://www.patreon.com/atbmods/overview,datadump/patreon/overviews/a/atbmods.html,404
https://www.patreon.com/zen_was_taken/overview,datadump/patreon/overviews/z/zen_was_taken.html,302
https://www.patreon.com/paafm/overview,datadump/patreon/overviews/p/paafm.html,302
https://www.patreon.com/MakeItClever/overview,datadump/patreon/overviews/m/MakeItClever.html,404
https://www.patreon.com/_á_¡__Ð___¼Ð_______¡__Ð__/overview,datadump/patreon/overviews/_/_á_¡__Ð___¼Ð_______¡__Ð__.html,404
https://www.patreon.com/madboy74/overview,datadump/patreon/overviews/m/madboy74.html,404
https://www.patreon.com/starosarecords/overview,datadump/patreon/overviews/s/starosarecords.html,404
https://www.patreon.com/HentaiNarutoHentai/overview,datadump/patreon/overviews/h/HentaiNarutoHentai.html,404
https://www.patreon.com/cassifrasure/overview,datadump/patreon/overviews/c/cassifrasure.html,302
https://www.patreon.com/prismativity/overview,datadump/patreon/overviews/p/prismativity.html,302
https://www.patreon.com/KyanitePrincess/overview,datadump/patreon/overviews/k/KyanitePrincess.html,302
https://www.patreon.com/tinafigartist/overview,datadump/patreon/overviews/t/tinafigartist.html,302
https://www.patreon.com/greenpengua/overview,datadump/patreon/overviews/g/greenpengua.html,302
https://www.patreon.com/storyandmuse/overview,datadump/patreon/overviews/s/storyandmuse.html,302
https://www.patreon.com/danielcaaron/overview,datadump/patreon/overviews/d/danielcaaron.html,302
https://www.patreon.com/BISYSLC/overview,datadump/patreon/overviews/b/BISYSLC.html,404
https://www.patreon.com/glassandgears/overview,datadump/patreon/overviews/g/glassandgears.html,404
https://www.patreon.com/Estrellasteam/overview,datadump/patreon/overviews/e/Estrellasteam.html,404
https://www.patreon.com/marnedenny/overview,datadump/patreon/overviews/m/marnedenny.html,302
https://www.patreon.com/zumbabrent/overview,datadump/patreon/overviews/z/zumbabrent.html,404
https://www.patreon.com/theguestquest/overview,datadump/patreon/overviews/t/theguestquest.html,302
https://www.patreon.com/Hellbelly/overview,datadump/patreon/overviews/h/Hellbelly.html,404
https://www.patreon.com/rain_queen/overview,datadump/patreon/overviews/r/rain_queen.html,302
https://www.patreon.com/fmsnews/overview,datadump/patreon/overviews/f/fmsnews.html,302
https://www.patreon.com/silkytea/overview,datadump/patreon/overviews/s/silkytea.html,302
https://www.patreon.com/blukrown/overview,datadump/patreon/overviews/b/blukrown.html,302
https://www.patreon.com/Fushiguro/overview,datadump/patreon/overviews/f/Fushiguro.html,404
https://www.patreon.com/Death Brony/overview,datadump/patreon/overviews/d/Death Brony.html,404
https://www.patreon.com/paulgd/overview,datadump/patreon/overviews/p/paulgd.html,404
https://www.patreon.com/SMeadowsauthor/overview,datadump/patreon/overviews/s/SMeadowsauthor.html,302
https://www.patreon.com/steviesquad/overview,datadump/patreon/overviews/s/steviesquad.html,302
https://www.patreon.com/SanduFabur/overview,datadump/patreon/overviews/s/SanduFabur.html,302
https://www.patreon.com/drfeeder/overview,datadump/patreon/overviews/d/drfeeder.html,302
https://www.patreon.com/TriFateSaga/overview,datadump/patreon/overviews/t/TriFateSaga.html,302
https://www.patreon.com/sarahtypes/overview,datadump/patreon/overviews/s/sarahtypes.html,404
https://www.patreon.com/PixelSenpai/overview,datadump/patreon/overviews/p/PixelSenpai.html,302
https://www.patreon.com/paperinkart/overview,datadump/patreon/overviews/p/paperinkart.html,302
https://www.patreon.com/ShaÌ¢rghot/overview,datadump/patreon/overviews/s/ShaÌ¢rghot.html,404
https://www.patreon.com/Tanuki_Tinka_Asai/overview,datadump/patreon/overviews/t/Tanuki_Tinka_Asai.html,404
https://www.patreon.com/masterspectre/overview,datadump/patreon/overviews/m/masterspectre.html,302
https://www.patreon.com/CommanderSpork/overview,datadump/patreon/overviews/c/CommanderSpork.html,302
https://www.patreon.com/apreekot/overview,datadump/patreon/overviews/a/apreekot.html,404
https://www.patreon.com/JDBrink/overview,datadump/patreon/overviews/j/JDBrink.html,302
https://www.patreon.com/AlexMcMeme/overview,datadump/patreon/overviews/a/AlexMcMeme.html,302
https://www.patreon.com/pollypurrrfect/overview,datadump/patreon/overviews/p/pollypurrrfect.html,404
https://www.patreon.com/Oringes/overview,datadump/patreon/overviews/o/Oringes.html,302
https://www.patreon.com/Karakleos/overview,datadump/patreon/overviews/k/Karakleos.html,404
https://www.patreon.com/gizrik/overview,datadump/patreon/overviews/g/gizrik.html,302
https://www.patreon.com/GlÌ_ckspilz/overview,datadump/patreon/overviews/g/GlÌ_ckspilz.html,404
https://www.patreon.com/miniDIY/overview,datadump/patreon/overviews/m/miniDIY.html,302
https://www.patreon.com/simsationalboutique/overview,datadump/patreon/overviews/s/simsationalboutique.html,404
https://www.patreon.com/FandroidPatreons/overview,datadump/patreon/overviews/f/FandroidPatreons.html,404
https://www.patreon.com/AbundanceFoundation/overview,datadump/patreon/overviews/a/AbundanceFoundation.html,404
https://www.patreon.com/mydarling/overview,datadump/patreon/overviews/m/mydarling.html,302
https://www.patreon.com/olib/overview,datadump/patreon/overviews/o/olib.html,404
https://www.patreon.com/artsyasmr/overview,datadump/patreon/overviews/a/artsyasmr.html,301
https://www.patreon.com/skydevelopedllc/overview,datadump/patreon/overviews/s/skydevelopedllc.html,302
https://www.patreon.com/charcoaldove/overview,datadump/patreon/overviews/c/charcoaldove.html,404
https://www.patreon.com/gryphonic/overview,datadump/patreon/overviews/g/gryphonic.html,302
https://www.patreon.com/njc/overview,datadump/patreon/overviews/n/njc.html,302
https://www.patreon.com/defintlynotreal/overview,datadump/patreon/overviews/d/defintlynotreal.html,302
https://www.patreon.com/shariffabdullah/overview,datadump/patreon/overviews/s/shariffabdullah.html,302
https://www.patreon.com/chosaguro/overview,datadump/patreon/overviews/c/chosaguro.html,302
https://www.patreon.com/Juliaallthetime/overview,datadump/patreon/overviews/j/Juliaallthetime.html,404
https://www.patreon.com/magicalunicorn/overview,datadump/patreon/overviews/m/magicalunicorn.html,404
